微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Irx5ezeJV,【#上海新增确诊13例#：#上海最小确诊患者7岁#】2020年1月27日0—24时，上海市新增新型冠状病毒感染的肺炎确诊病例13例。截至1月27日24时，上海市累计发现确诊病例66例，其中，男性35例，女性31例；年龄最大88岁，最小7岁。累计确诊病例中，27例有湖北居住史、23例有湖北旅行史、16例有相关确诊病例接触史；外地来沪人员33例，本市常住人口33例。 [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gbbyis1n6cj20go0goq4f.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbylkmblyj20a80d3gmz.jpg",无,无,2020-01-28 08:11,微博 weibo.com,3908,163,504
Irx3Wdk9x,【#天津疫情医疗救治总医院#】#天津市将启动战时机制#成立疫情医疗救治总医院。由市卫生健康委主要负责人任院长，47家发热门诊定点及相关机构负责人任分院院长，以病区为单位建立500个战斗方阵，组建500个医护战斗小队，实行军事化管理。成立疫情医疗救治总医院  原图 ,,http://wx1.sinaimg.cn/large/a716fd45gy1gbbyffs15bj20ob0obk0y.jpg,无,无,2020-01-28 08:08,微博 weibo.com,2816,200,348
Irx3e9rNI,【为做好疫情防控，#西藏关闭所有旅游景区#】根据西藏自治区重大突发公共卫生事件Ⅱ级响应要求，做好旅游景区疫情防控工作，自2020年1月27日起，西藏暂停全区旅游景区接待游客。何时恢复景区开放时间，将另行通知。西藏自治区旅游发展厅要求各市(地)按照属地管理原则，全面落实旅游景区暂停接待游客工作，切实做好游客解释工作，妥善处理游客因故未能参观景区门票退订等各项服务工作。（人民日报记者徐驭尧） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gbbydmosenj20ob0obk0y.jpg,无,无,2020-01-28 08:06,微博 weibo.com,11068,257,535
IrwWsxvPt,【最新！#进藏者一律定点隔离观察14天#】1月27日上午，西藏自治区党委召开常委会会议，#西藏启动二级响应#。为有效切断西藏病毒传播途径，西藏自治区将强化对客运站、机场、火车站等重点场所及汽车、火车、飞机等密闭交通工具通风、消毒、体温检测等措施，对疑似病例和密切接触者一律按医学要求进行隔离和检查，对其他包括旅游者等进藏人员一律逐一登记并在指定场所进行14天隔离观察。根据林芝市发布的相关规定，进藏人员14天留置医学观察期间，产生的食宿费用自理。（人民日报记者袁泉） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gbbxwas4i7j20ob0obk0y.jpg,无,无,2020-01-28 07:50,微博 weibo.com,449293,3436,7735
IrwU29keE,【转发周知！#1月28日前买的机票免费退#】民航局要求，在2020年1月28日0时前已购买机票、且乘机日期在此时限之后的民航旅客，如在航班起飞前提出退票申请，各航空公司及其客票销售代理应在客票有效期内为旅客办理免费退票，不得收取任何费用。此要求自2020年1月28日0时起执行。#民航免费退票政策延长#  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gbbxq0t7tbj20ul0u0ws8.jpg,无,无,2020-01-28 07:44,微博 weibo.com,6957,684,1471
IrwQukzhU,【#白衣天使只不过是一群孩子#】所谓白衣天使，只不过是……一群孩子，换了身衣服，学着前辈的样子，和死神抢人！转发致敬，请你们一定要平安！  [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45gy1gbbxgxqs59j20u01hcgo2.jpg,http://ww4.sinaimg.cn/large/a716fd45gy1gbbxgxsbc2j20u01hctc6.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbbxgxu9xbj20u01hc76t.jpg,http://ww1.sinaimg.cn/large/a716fd45gy1gbbxgxysh2j20u01hctbk.jpg",无,无,2020-01-28 07:35,微博 weibo.com,27668,3666,1583
IrwJhdyMd,【#德国确诊首例新型冠状病毒患者#】德国当地时间28日凌晨，德国“明镜在线”发布快讯，称德国确诊第一例新型冠状病毒患者。该名患者位于德国南部巴伐利亚州。巴伐利亚州卫生部发言人于当地时间27日夜间发布公告，确认一名男子已感染新型冠状病，且该名男子来自巴伐利亚州首府慕尼黑市郊的施塔恩贝格县。据德国《世界报》称，该患者目前临床状况良好，“受到了医学监护，已被隔离”，与该患者密切接触的人会被迅速通知到，并告知其可能的症状、卫生措施和传播途径。巴伐利亚州卫生部表示，将在当地时间28日上午召开新闻发布会，向公众发布更具体的信息。目前德官方认为，巴伐利亚州居民感染新型冠状病毒的可能性仍然很低。（人民日报记者冯雪珺） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gbbwyevcmsj20go0go78y.jpg,无,无,2020-01-28 07:17,微博 weibo.com,62182,1192,3354
IrwHXq4Rn,【#工信部调运2万护目镜到武汉#：缓解护目镜短缺问题】工信部从青岛紧急调拨2万副医用护目镜、5千个医用隔离面罩，已于27日20:10空运至武汉，这批医用防护物资将由地方有关部门尽快发放至医护人员手中。工业和信息化部紧急调运2万副医用护目镜驰援武汉  [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gbbx39xsfyj20u00mi415.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbx39y59tj20u00mgdjb.jpg",无,无,2020-01-28 07:14,微博 weibo.com,5714,219,355
IrwFqek98,【#镜头下的武汉重症监护室#】在污染最重的“战场”与看不见的“敌人”奋战！海军军医大学医疗队进驻武汉汉口医院重症监护室，一组照片记录白衣天使的救治↓↓加油，一定要平安！http://t.cn/A6PID46s  [组图共9张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gbbwm7rfjrj20vo0l0tfz.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbwm7qrjvj20vo0l1n3l.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbwm7ti3uj20vo0l2gsy.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbwm7vuo1j20vo0l1tcz.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbwm7qjc6j20vo0l1te4.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbwm7qk5kj20vo0l1dlx.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbwm7ofobj20vo0l1wil.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbwm7w1iij20vo0l1agt.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbwm7tp2cj20vo0l1n35.jpg",无,无,2020-01-28 07:08,微博 weibo.com,10057,935,842
IrwyCuL0r,#寻找染病车船飞机乘客#【紧急扩散！#广西急寻超5000名同行乘客#：火车4807人、飞机787人】1月27日，广西卫健委官网发布紧急通知，寻找与确诊病例乘坐过同一航班、车次的乘客：一、乘坐火车（共15人，涉及同车次关联人群共4807人）1、确诊病例：黄某某，乘坐G439列车，从武汉到桂林，于2020年1月20日15:10在桂林下车。同乘车次89人。2、确诊病例：韩某某，乘坐G431列车，从武汉到南宁，于2020年1月18日14:44在南宁下车。同乘车次1008人。3、确诊病例：邹某某，乘坐Z338列车，从武汉到柳州，于2020年1月15日17:47在柳州下车。同乘车次91人。4、确诊病例：王某、韩某某，乘坐G435，从武汉到柳州，于2020年1月18日19:38在柳州下车。同乘车次1057人。5、确诊病例：李某某、李某、李某某、余某某、朱某某、朱某某等6人，乘坐G431，从武汉到桂林，于2020年1月22日12:40在桂林下车。同乘车次939人。6、确诊病例：卢某某，乘坐G435列车，从武汉到桂林，于2020年1月19日18:19在桂林下车。同乘车次1049人。7、确诊病例：李某，乘坐Z338，从武汉到桂林，于2020年1月21日16:11在桂林下车。同乘车次98人。8、确诊病例：吴某某，乘坐火车K1627，从武汉到南宁，于2020年1月19日19:10在南宁下车。同乘车次151人。9、确诊病例：付某，乘坐K1627，从武汉到柳州，于2020年1月13日15:11到达柳州。同乘车次325人。 二、乘坐飞机（共8人，涉及同航班关联人群共787人）1、确诊病例：靖某某，航班CZ6643，座位65J，于2020年1月15日武汉飞北海，1月21日就诊。同乘航班48人。2、确诊病例：商某某，航班MF8331，座位47K，于2020年1月15日武汉飞南宁。同乘航班116人。3、确诊病例：莫某某，航班ZH9370，座位5A，于2020年1月21日武汉飞南宁。同乘航班116人。4、确诊病例：尹某，航班CZ6643，座位32K，于2020年1月21日武汉飞北海。同乘航班97人。5、确诊病例：朱某某，航班SC4933，座位27D，于2020年1月22日武汉飞南宁。同乘航班96人。6、确诊病例：梁某某，航班MF8331，座位48B，于2020年1月19日武汉飞南宁。同乘航班122人。7、确诊病例：钟某某，航班MF8331，无座位，2岁，于2020年1月21日武汉飞南宁。钟某某的家长：曾某，座位67C。同乘航班132人。8、确诊病例：向某，航班CZ6643，座位28H，于2020年1月20日武汉飞北海。同乘航班60人。 [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45gy1gbbw71x4w6j20rs0rs4i6.jpg,http://ww2.sinaimg.cn/large/a716fd45gy1gbbw75k66aj20u013zqo4.jpg",无,无,2020-01-28 06:51,微博 weibo.com,120281,13094,7301
IrwuElRHf,【#山西累计确诊20例#：#山西新增7例确诊病例#】2020年1月27日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。新增确诊的病例中，晋中市3例、吕梁市2例、太原市和运城市各1例；新增重症病例中，晋中市1例，吕梁市1例。截至1月27日24时，山西省9个市累计报告新型冠状病毒感染的肺炎确诊病例20例，重症病例2例。其中晋中市5例、运城市3例、太原市3例、吕梁市3例、朔州市2例、大同市1例、长治市1例、阳泉市1例、临汾市1例；重症病例中，晋中市1例，吕梁市1例。目前追踪到密切接触者346人，已解除医学观察54人，1人诊断为确诊病例。http://t.cn/A6PMGDbU 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gbbvx0ietwj20go0goq4f.jpg,无,无,2020-01-28 06:41,微博 weibo.com,131094,1323,9978
IrwjopWYY,【#A股确认延迟开市一天#，2月3日起正常开市交易】1月27日，上海证券交易发布《关于调整2020年春节休市相关安排的公告》：一、延长2020年春节休市至2月2日（星期日），2月3日（星期一）正常开市。二、原定于2020年1月31日实施的业务，原则上顺延至2月3日实施；上市公司、发行人等另行公告的，按公告处理。三、上市公司2019年度业绩预告最晚披露日顺延至2月3日。四、原定于1月31日和2月3日上市及挂牌转让的债券（含资产支持证券），上市日及挂牌转让日分别顺延至2月3日、2月4日。五、为保证春节后交易的正常进行，原定于1月30日（星期四）进行的交易系统连通性测试推迟至2020年2月1日（星期六）9:15-12:00进行。六、有关清算交收事宜将根据中国证券登记结算有限责任公司的有关安排进行。http://t.cn/A6P7Uvyi 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gbbv3zh592j20u017rgul.jpg,无,无,2020-01-28 06:14,微博 weibo.com,3735,317,440
IrwiWmBMS,【#江西累计确诊72例#：#江西新增确诊24例#】2020年1月27日0-24时，江西省报告新型冠状病毒感染的肺炎新增确诊病例24例，治愈出院病例2例。　　新增确诊病例中，南昌市9例、九江市5例、宜春市4例、赣州市3例、鹰潭市1例、上饶市1例、抚州市1例，鹰潭市为报告首例确诊病例。出院病例中，吉安市1例，萍乡市1例。　　截至1月27日24时，江西省累计报告新型冠状病毒感染的肺炎确诊病例72例（含重症病例7例），出院病例2例。　　确诊病例中，南昌市17例、赣州市10例、宜春市10例、九江市9例、抚州市8例、上饶市7例、新余市3例、吉安市3例、景德镇市2例、萍乡市2例、鹰潭市1例。　　目前追踪到密切接触者2099人，已解除医学观察81人，尚有2018人正在接受医学观察。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gbbv2yg88kj20go0go78y.jpg,无,无,2020-01-28 06:12,微博 weibo.com,5288,239,868
Irwf6b5Ln,【#新加坡确诊第5起病例#】新加坡卫生部当地时间1月27日晚11时发布公告称，新加坡出现第五起境外输入的新型冠状病毒肺炎确诊病例。该病例是一名56岁女性武汉居民，目前在新加坡国家传染病中心接受隔离治疗，情况稳定。据介绍，这名女子在本月18日同家人抵达新加坡，在赴新加坡的班机上并没有出现症状。她是在24日开始出现症状，并在26日被救护车送往陈笃生医院。她当时被列为可疑病例，立即被隔离。27日她被确诊感染新型冠状病毒肺炎。（人民日报记者林芮） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gbbustsi44j20go0go78y.jpg,无,无,2020-01-28 06:03,微博 weibo.com,4274,96,695
Irupt67Sj,【昼夜不停！#夜幕下的火神山#】#火神山施工现场航拍#↓↓争分夺秒，与时间赛跑！辛苦了，加油！（摄影：罗浩）  [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gbbmp3esa0j21hc0u0qv7.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbbmp2ffwmj21hc0u01l0.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbmp1f0lkj21hc0u0npf.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbmp38nb7j21hc0u0kjn.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbmp3zogej21hc0u0kjo.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbmp4nsohj21hc0u0b2b.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbmp4rgtvj21hc0u0b2b.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbbmp5l6fpj21hc0u04qr.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbmp71m4rj21hc0u07wj.jpg",无,无,2020-01-28 01:23,微博 weibo.com,35508,1792,2238
IrujrxEeH,【转发帮扩！#浙江缺医用口罩400万个#防护服2万件】27日，浙江省经信厅厅长徐旭表示，按未来4天统计，浙江医用外科口罩缺口400万个，医用防护服缺口近2万件。虽已抓紧生产，但防疫物品依然紧缺，希望各界捐赠防护医药紧缺用品，特别是医用外科口罩、医用防护服、一次性手术服和护目镜等。http://t.cn/A6PIEGIo ,,无,无,无,2020-01-28 01:08,微博 weibo.com,316792,48856,14781
Irue2daaV,【权威推荐！#孩子如何防控感染新型肺炎#，家长必看！】近日，同济医院儿科（湖北省儿童医学中心）联合撰写《新型冠状病毒感染的肺炎流行期间新生儿管理指导意见（第一版）》和《儿童家庭防护措施》。哪些新生儿需要排查新型冠状病毒感染？家长如何帮助儿童防护？非常时期孩子怎么吃？戳↓有用收藏！ http://t.cn/A6PMPhiq ,,无,无,无,2020-01-28 00:55,微博 weibo.com,15457,5906,982
IrubSCDlJ,【继续加油！#50个抗击疫情好消息#】武汉协和医院11名医护人员新型冠状病毒核酸检测转阴；火神山医院开始浇灌首块地坪，临时房已备好；解放军三支援鄂医疗队抵达防疫一线，全面展开救治工作…抗击疫情，这里有50个好消息↓↓↓众志成城，#坚决打赢疫情防控阻击战#！  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gbblou66jlj20rs5fl4qt.jpg,无,无,2020-01-28 00:50,微博 weibo.com,285679,19171,10631
IrtQXnUnH,【你们辛苦了！#武汉医护穿防护服喂老人饭#】“婆婆，你安心治疗，只要我们医生护士还有一口吃的，一定不让你饿着。”大年三十到初三，由于婆婆全家生病在家自行隔离，无法前往医院照顾，武汉市第三医院呼吸内科二病区成了婆婆临时的家，在医护人员的照料和治疗下，婆婆已慢慢痊愈。 http://t.cn/A6PIg2Bm ,,无,无,无,2020-01-27 23:58,专业版微博,39036,1096,3227
IrtHRBGrg,【现场视频！#塔利班击落美CIA客机#】据新华社消息，当地时间27日下午，一架隶属于CIA（美国中情局）的飞机在阿富汗加兹尼省被击落。塔利班发言人在社交媒体上称，这次袭击造成多名美方人员死亡，包括美中情局“高级官员”。目前美军拒绝评论塔利班的说法，并称已对事件展开调查。沸点国际的秒拍视频  ,,无,无,无,2020-01-27 23:36,微博 weibo.com,96316,1976,4262
IrtBWl1dF,【#北京确诊病例增至80例#：#北京死亡1例#】1月27日9时至20时，本市新增8例新型冠状病毒感染的肺炎病例，死亡1例；1月27日9时至20时，本市新增8例新型冠状病毒感染的肺炎病例，其中1例为此前确诊病例的密切接触者，已送至市级定点医疗机构进行救治。死亡1例，男，50岁，1月8日前往武汉，15日返京后出现发热症状，21日到医院就诊，22日确诊，今日病情恶化，因呼吸功能衰竭，经抢救无效死亡。截至1月27日20时，本市累计确诊病例80例，其中出院2例，病情平稳63例，重症12例，危重症2例，死亡1例。东城区2例、西城区7例、朝阳区17例、海淀区17例、丰台区4例、石景山区2例、通州区7例、顺义区1例、大兴区5例、昌平区7例，外地来京人员11例。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gbbj5ju500j20j608ljsu.jpg,无,无,2020-01-27 23:21,微博 weibo.com,20654,599,2024
IrtAf71V4,【#福建累计确诊59例#：#福建新增3例确诊病例#】人民日报社记者刘晓宇从福建省卫健委获悉，1月27日8时—1月27日15时，我省报告新增新型冠状病毒感染的肺炎确诊病例3例（2例为输入性病例，1例为武汉输入病例家属）。其中：  福州市1例（福清市1例）；  漳州市1例（云霄县1例）；  莆田市1例（城厢区1例）。  报告新增新型冠状病毒感染的肺炎疑似病例7例。其中：  漳州市1例（东山县1例）；  泉州市2例（丰泽区1例、安溪县1例）；  三明市3例（沙县1例、明溪县1例、永安市1例）；  南平市1例（邵武市1例）。  截至1月27日15时，福建省累计报告新型冠状病毒感染的肺炎确诊病例59例（危重症1例、重症3例，无死亡病例）。其中：  福州市18例（福清市5例、闽清县3例、仓山区2例、永泰县2例、长乐区1例、闽侯县1例、连江县1例、罗源县1例、宁德市古田县1例、湖北省武汉市1例）；  厦门市4例（泉州市石狮市1例、湖北省武汉市2例、湖南省长沙市1例）；  漳州市5例（云霄县2例、芗城区1例、龙文区1例、诏安县1例）；  泉州市10例（晋江市5例、南安市2例、洛江区1例、安溪县1例、石狮市1例）；  三明市4例（三元区2例、永安市2例）；  莆田市10例（城厢区3例、涵江区2例、秀屿区2例、湄洲湾北岸1例、湖北省武汉市1例、湖北省鄂州市1例）；  南平市2例（延平区1例、光泽县1例）；  宁德市6例（蕉城区3例、霞浦县2例、福安市1例）。  现有报告新型冠状病毒感染的肺炎疑似病例共46例。其中：  福州市19例（仓山区4例、长乐区4例、福清市3例、晋安区2例、连江县2例、罗源县1例、马尾区1例、三明市尤溪县1例、湖北省武汉市1例）；  厦门市3例（湖北省武汉市3例）；  漳州市1例（东山县1例）；  泉州市6例（丰泽区2例、鲤城区1例、泉港区1例、安溪县1例、南安市1例）；  三明市8例（沙县4例、永安市2例、明溪县1例、宁化县1例）；  莆田市3例（荔城区2例、湄洲湾北岸1例）；  南平市2例（浦城县1例、邵武市1例）；  龙岩市3例（永定区2例、武平县1例）；  宁德市1例（古田县1例）。 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gbbj0faz6cj20go0goq4f.jpg,无,无,2020-01-27 23:17,专业版微博,8212,452,1414
IrtxmBkoQ,【#教育部通知延期开学#】教育部官网消息，2020年春季学期延期开学：①部属各高等学校适当推迟2020年春季学期开学时间，具体开学时间与当地高校开学时间保持一致，春节返乡学生未经学校批准不要提前返校。其他中央部门所属高校可参照执行。②地方所属院校、中小学校、幼儿园等学校春季学期开学时间，由当地教育行政部门按照地方党委和政府统一部署确定。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gbbiryr9jlj20wy0nnwg1.jpg,无,无,2020-01-27 23:10,微博 weibo.com,52527,1386,3610
IrtwBEi2Z,【好消息！#上海制抗病毒喷剂已应用#于一线医护】26日，据上海市公共卫生临床中心科研部门：由新发与再现传染病研究所所长徐建青带领的科研团队，研制出一款抗病毒喷剂，可用于应急病房职业防护，并通过伦理审查。该喷剂直接通过喉咙给药，可起到预防效果。由于需要一定生产工艺，无法短期内大规模生产，目前只能供应给一线医护人员。 http://t.cn/A6PIuWXc ,,无,无,无,2020-01-27 23:08,专业版微博,146619,8454,7723
IrtrcyO9m,#塔利班击落美CIA客机#【快讯！阿富汗塔利班：击落一架隶属美国中央情报局的客机】阿富汗塔利班发言人通过社交媒体证实，当地时间27日下午，塔利班在加兹尼省击落一架隶属美国中央情报局（CIA）的客机，机上有CIA高级官员。（新华社）  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gbbie13o23j20c80c8tdp.jpg,无,无,2020-01-27 22:55,微博 weibo.com,599093,17087,17594
Irto5kqU2,【转给湖北同胞！#全国指定接待湖北游客酒店信息#】全国各地已陆续启动对目前在外湖北游客的集中接待工作。经核实，截至目前，已有以下省、市、自治区设置了集中接待酒店或指定了对接机构，此后还将持续更新来自各地的集中接待信息。武汉文旅局24小时值守电话027-82810057。扩！目前在外的武汉游客，全国各地指定接待酒店信息在这里  [组图共6张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gbbi38rneoj20hi6ppkab.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbi389apfj20hi18cdij.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbi386mb6j20hi2akjx1.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbi38jzfcj20hi2grjxv.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbi38n2nfj20hi1dgtbm.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbi38qiqcj20hi31rtfd.jpg",无,无,2020-01-27 22:47,微博 weibo.com,80663,7172,6200
IrtglqJXs,【扩散帮忙！#医院物资求助清单汇总#】医护人员冲在疫情防控阻击战的第一线，他们最需要充足的防护装备！@人民日报 @微公益 联合社会各界等共建“求助信息核实平台”，汇总部分医疗机构紧缺物资的种类、数量以及捐助方式。最近24小时核实的部分医院信息请见微博配图。#抗击新型肺炎我们在行动#！完整内容戳右侧链接>>http://t.cn/A6PtjKgE [组图共18张] 原图 ,,"http://ww4.sinaimg.cn/large/a716fd45ly1gbbhm8dclnj208k0blt9z.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbbhm8ofmkj20jd0o5wgg.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbhm8v6axj20ce0lsdjb.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbhm89ojqj20et0720sp.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbhm88r16j209u07n747.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbhm8bm92j20az0853yg.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbbhm8c60wj20ay0740sn.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbbhm8trrej20l40c2t95.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbhm8g197j20i60a5mx6.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbbhm8iftij20jc0ce3yq.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbhm8v2k7j20hv0bv0t9.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gbbhm8sxvpj20fl0didfy.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbhm8lbmvj20gm0bk74e.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbhm8ozxqj20i80d1q34.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbhm8s85pj20ei0bimx7.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbhm8t405j20bi0ckab7.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbhm8uizqj20c70b0jrf.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gbbhm8w5knj209y082a9z.jpg",无,无,2020-01-27 22:28,微博 weibo.com,18100,7591,2337
IrtbKjYRq,【#青海累计确诊6例#：#青海确诊一15岁病例#】人民日报记者贾丰丰从青海省疾控中心获悉，1月27日，青海省确认新增2例新型冠状病毒感染的肺炎确诊病例。患者马某某，男性，15岁，患者祁某某，男性，30岁，2名疑似病例，病例样本经疾病预防控制中心实验室复核检测，呈新型冠状病毒核酸阳性。结合患者临床表现、流行病学史，经省级医疗救治专家组会诊研判，确认为新型冠状病毒感染的肺炎确诊病例。 截至1月27日21时，青海省累计报告新型冠状病毒感染的肺炎确诊病例6例。目前患者病情稳定，其密切接触者已开展追踪调查和医学观察。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gbbhcelqk4j20go0go78y.jpg,无,无,2020-01-27 22:16,专业版微博,10571,268,1058
Irt9FrUAe,【西藏挺住！#西藏启动二级响应#】27日，西藏自治区党委召开常委会会议，决定成立由区党委书记和自治区主席任组长的自治区应对新型冠状病毒感染肺炎疫情工作领导小组。自即日起，全区启动重大突发公共卫生事件Ⅱ级响应。截至目前，西藏自治区尚未发现新型冠状病毒感染肺炎病例。#西藏保持零感染#（人民日报记者邓建胜） [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/a716fd45ly1gbbh53f26nj20ob0obk0y.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbh6dp7hjj20jg0bd0u1.jpg",无,无,2020-01-27 22:11,微博 weibo.com,191142,1657,5346
Irt6Ivfe1,【一定要平安！#海南147名医疗骨干飞抵武汉#】大年初三19时30分，海南航空首架包机HU5375从海南海口起飞，载着来自海南省12家三级医院曾参加过抗击“非典”战役，震后救援的优秀重症科、呼吸科、感染管理等科室骨干147人组成的医疗队紧急驰援武汉。团结一心，战胜疫情！加油，致敬！（人民日报记者黄晓慧） [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gbbgxzyvonj20go0m83zx.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gbbgy03atvj21400u042e.jpg",无,无,2020-01-27 22:04,微博 weibo.com,18440,761,1315
Irt3Pd7YL,【#专家回应假期是否需再延长#】对于假期延期三天是否足够，中国疾控中心副主任冯子健表示：当然是延长得越长越好，但我们也要平衡，人们还要生活工作，应急物资还要生产运输。既要有利于疫情的阻断，又要减少对社会运行、人们生活的影响，需要作出平衡把握。 人民日报的微博视频  ,,无,无,无,2020-01-27 21:57,专业版微博,556920,5461,22435
IrsYpcH5o,【湖北省副省长：加快调配床位和定点医院建设】27日晚，湖北省人民政府新闻办公室举行布会。湖北省副省长杨云彦指出，湖北在加快调配床位和定点医院建设，全省确定112家定点医院医疗机构，收治新型冠状病毒感染的肺炎患者，武汉市第一批征用了7家定点医院，设置床位3000多张，下一步将分批动员24家医疗机构，逐步腾退床位来救治疑似确诊病例。 [组图共2张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gbbg93ow5rj20ob0obk0y.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gbbgd40022j20gb08udpl.jpg",无,无,2020-01-27 21:44,微博 weibo.com,47327,1579,4928
