微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IySAMwCEF,【海关总署：#入境瞒报可按妨害国际卫生检疫罪处罚#】海关总署政策法规司司长王军介绍，一些入境人员怀侥幸心理在海关环节蒙混过关，入境后确诊，造成重大风险，依照刑法和意见，可按妨害国际卫生检疫罪处罚。出入境要如实完整准确填报健康声明，做好检疫措施，#逃避检疫会遭受舆论谴责和牢狱之灾#。 http://t.cn/A6zCTqIc ,,无,无,无,2020-03-16 15:49,微博云剪,1976,452,588
IySxVdNkp,【国家移民管理局：#全国入境人员日均12万人次#】国家移民管理局边防检查管理司司长刘海涛介绍，3月11日世卫组织宣布新冠肺炎为全球大流行以来，全国陆地口岸海港空港入境人员日均12万人次，与去年同期相比下降8成多。#每天国际航班入境人员2万人次#，外国人占比1成。内地群众尽量减少出国安排，谨慎前往疫情严重国家。 http://t.cn/A6zCjuOR ,,无,无,无,2020-03-16 15:42,微博云剪,5687,1623,5499
IySq5rZ8a,【#移民局通报各地入境人员信息110万条#】国家移民管理局边防检查管理司司长刘海涛介绍，目前国家移民局采用“三提前”、“三共享”加强排查。“三提前”即在登机提前、航班起飞提前、航班降落前，提前掌握入境人员信息。“三共享”即①每天排查信息通过全国口岸入境人员信息，通报给各地疫情联防联控机制，目前已通报110万条；②对每一名入境人员逐一开展入境检查询问，发现重点疫情国家地区有旅行史入境人员6.2万余名进行重点检疫；③对提供的新增确诊人员和高度疑似人员信息，在入境人员数据库中排查筛查。 http://t.cn/A6zC0RYP ,,无,无,无,2020-03-16 15:23,微博云剪,22680,657,1178
IySpaoqqn,【最新！#151个国家地区确诊87182例新冠肺炎#】截至北京时间3月16日9时，除中国外，151个国家和地区累计确诊87182例新冠肺炎，#中国以外确诊病例超过中国#。转发关注#新冠肺炎疫情全球走势#！  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvsmf68m1j20u01vqu0x.jpg,无,无,2020-03-16 15:20,微博 weibo.com,6768,1093,1074
IySgO7wbr,【#人民直播#：#国务院联防联控机制发布会#】国务院联防联控机制定于15时召开新闻发布会，介绍#依法防控境外疫情输入有关情况#，请海关总署、交通运输部、移民局、民航局有关部门负责人回答媒体提问。@人民日报 现场直播，敬请关注！ 人民日报的微博视频 .  ,,无,无,无,2020-03-16 15:00,微博原生直播,2473,281,1399
IyS9Nc9Bk,截至3月16日12时，#13省区市现有确诊病例清零#！  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvrkatdj3j20u01duqkt.jpg,无,无,2020-03-16 14:42,微博 weibo.com,6329,604,887
IyRYKfZyH,【#奥地利要求全民居家隔离#，无特殊理由不出家门】奥地利总理库尔茨15日宣布，该国自16日起全国范围实施出行限制，要求所有居民进行自我隔离，没有特殊理由不要离开住处。此前，奥地利已禁止所有公共活动，任何地方不允许5人以上的聚集；餐饮业17日起全部停业；立即关闭运动场、游乐场等所有可能导致人员聚集的公共场所。截至15日15时，奥地利确诊病例860例，死亡1人。（新华国际） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvqs1e3fkj20dw09lq3l.jpg,无,无,2020-03-16 14:15,微博 weibo.com,2610,227,337
IyRTmlmVW,【痛心！#四川30岁民警战疫一线牺牲#】3月15日12时许，四川阿坝州红原县森林公安局民警阿真能周在防疫卡点完成通宵执勤任务后，因劳累过度突发疾病倒在了派出所备勤室，不幸牺牲，年仅30岁。英雄，一路走好！@四川公安  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvqeamedqj20720aumxa.jpg,无,无,2020-03-16 14:02,微博 weibo.com,15900,795,2657
IyRIQ9b2S,【鲸波万里，一苇可航！#辽宁捐赠防疫物资抵达日本韩国#】16日，一批辽宁省紧急捐赠的防疫物资分别搭乘航班抵达日本和韩国。在疫情发生后，包括日本、韩国在内的国际社会积极驰援辽宁。近日，在全省顺利复工复产、产能提升的情况下，辽宁决定向日本北海道和神奈川县，韩国首尔、庆尚南道、庆尚北道、忠清南道和韩中文化友好协会紧急捐赠防疫物资，助力两国抗击疫情，共克时艰。http://t.cn/A6zCbMXq [组图共4张] 原图 ,,"http://ww2.sinaimg.cn/large/a716fd45ly1gcvplihvqkj20go0cidh5.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gcvplihkgaj20go0b4tac.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gcvplihu28j20go0ciac2.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gcvpliil5hj20go0cjmz7.jpg",无,无,2020-03-16 13:36,微博 weibo.com,25792,1579,1862
IyRwa8DzS,【硬核加油！#海军9艘湖北籍舰艇为湖北加油#】近日，人民海军“湖北籍”舰艇武汉舰、黄石舰、鄂州舰、咸宁舰、宜昌舰、襄阳舰、荆门舰、黄冈舰、孝感舰集体出镜，为湖北加油。“你为我命名，我为你加油！”军报记者的微博视频  ,,无,无,无,2020-03-16 13:05,微博 weibo.com,10027,1278,897
IyRpdiCRA,【#25省区市新增确诊病例为0#】3月15日0时至24时，天津、河北、山西、辽宁、吉林、黑龙江、江苏、浙江、安徽、福建、江西、山东、河南、湖南、广西、海南、重庆、四川、贵州、西藏、青海、宁夏、新疆（含兵团）无新增确诊病例。3月15日8时至16日8时，陕西无新增新冠肺炎确诊病例；3月15日7时至16日7时，内蒙古自治区报告无新增新冠肺炎确诊病例。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvo8t2psbj20ke0ygwqi.jpg,无,无,2020-03-16 12:48,微博 weibo.com,5876,1021,1091
IyR37qCXN,【#你们笑起来真好看#】摘掉口罩，你们笑起来真的好阳光！致敬医护人员，一起等春暖花开！  人民日报的微博视频  ,,无,无,无,2020-03-16 11:53,微博视频,42849,3074,2149
IyQVfB8EJ,【#人民直播# | 走，武大赏花去！】“三月赏樱，唯有武大”，@人民日报 记者带您走进武汉大学，边走边看，一起赏樱花↓↓↓围观！ 人民日报的微博视频 .  ,,无,无,无,2020-03-16 11:34,微博原生直播,9630,836,612
IyQUz2PFg,【#贵州确诊病例清零#！#贵州最后一名确诊病例治愈出院#】3月16日上午10点51分，贵州省最后一例新冠肺炎患者颜某某治愈出院。自2020年1月22日国家卫生健康委确认贵州首例确诊病例以来，贵州累计收治新型冠状病毒肺炎确诊病例146例，死亡2例，累计治愈出院病例144例。其中，51例有武汉旅居史，14例有武汉外湖北其他地区旅居史，15例有湖北以外地区旅居史；确诊最小年龄为1个月，最大为87岁。经过38+17天的与时间赛跑、与病魔较量，贵州实现在院确诊病例全部清零、全体医务人员零感染的目标。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvm4kp8xwj20m811k44j.jpg,无,无,2020-03-16 11:32,微博 weibo.com,19700,1006,1705
IyQMYB6Ei,万例以下！  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gcvlibmgakj20hr0v2h6w.jpg,无,无,2020-03-16 11:14,微博 weibo.com,8948,791,1212
IyQFTdEnh,#1-2月份主要经济数据公布#【国家统计局：#1-2月份国民经济经受住疫情冲击#】国家统计局国民经济综合统计司司长、新闻发言人毛盛勇16日表示，1-2月份，新冠肺炎疫情给经济运行带来较大冲击。但综合看，疫情的影响是短期的、外在的，也是可控的。当前，疫情蔓延扩散势头已经得到基本遏制，防控形势逐步向好。我国基本民生保障有力，社会大局保持稳定，经济长期向好的基本面和内在向上的趋势没有改变。 http://t.cn/A6z9T8gl ,,无,无,无,2020-03-16 10:56,微博 weibo.com,2498,490,443
IyQBUaq6p,【转发周知！这6类行为，妨害国境卫生检疫罪！】多部门16日联合发布意见，明确#6类行为以妨害国境卫生检疫罪定罪处罚#↓↓↓ #染疫嫌疑人入境瞒报将定罪#，扩散！  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvkqfitqej20i10wsaqv.jpg,无,无,2020-03-16 10:46,微博 weibo.com,55987,4134,2385
IyQqZbyp9,【多部门联合发布意见：明确#6类行为以妨害国境卫生检疫罪定罪处罚#】据新华社，最高人民法院、最高人民检察院、公安部、司法部、海关总署3月16日联合发布《关于进一步加强国境卫生检疫工作 依法惩治妨害国境卫生检疫违法犯罪的意见》，明确六类行为以妨害国境卫生检疫罪定罪处罚，其中包括，检疫传染病染疫人或者染疫嫌疑人采取不如实填报健康申明卡等方式隐瞒疫情，或者伪造、涂改检疫单、证等方式伪造情节的。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvjy7jo3zj20ob0obk0y.jpg,无,无,2020-03-16 10:19,微博 weibo.com,5309,636,620
IyQqnoMeL,【#人民直播#：国新办就1-2月份国民经济运行情况举行新闻发布会】国务院新闻办公室定于3月16日上午10时举行新闻发布会，国家统计局国民经济综合统计司司长、新闻发言人毛盛勇介绍2020年1-2月份国民经济运行情况，并答记者问。@人民日报 现场直播，敬请关注！ 人民日报的微博视频 .  ,,无,无,无,2020-03-16 10:18,微博原生直播,1673,232,168
IyQkeblZp,【#慢直播看武大樱花#！】每年3月都是武汉大学樱花盛放的时节，今年的樱花也是如约开放。由于校园封闭，@人民日报 将带你在线观赏#武汉大学樱花日记#，一起云赏花！ 人民日报的微博视频 .  ,,无,无,无,2020-03-16 10:03,微博原生直播,68588,3204,999
IyQgB1i18,【内蒙古: #境外入境内蒙古集中隔离医学观察14天#，费用自理】3月15日，内蒙古自治区新冠肺炎疫情防控指挥部对外发布《内蒙古自治区新冠肺炎疫情防控指挥部关于防范境外疫情输入的公告》，提出为有效防止新冠肺炎疫情传播蔓延，切实保障人民群众身体健康和生命安全，根据《中华人民共和国传染病防治法》和国务院应对新冠肺炎疫情联防联控工作机制有关要求，现就内蒙古自治区有关防范境外疫情输入措施公告如下。一、所有由境外来内蒙古自治区人员（外籍人员和回国中国公民，含港澳台人员），必须提前、主动、如实向目的地所在社区（嘎查村）或单位申报登记身份信息、联系电话、所在国家、返程日期、所乘交通工具、14天内行程、健康状况、入境目的等信息，入境时按规定如实填写《信息登记卡》。二、所有由境外来内蒙古自治区人员到达后，需集中隔离医学观察14天。三、14天内来内蒙古自治区人员尚未采取集中隔离医学观察的，要立即向所在地社区（嘎查村）报告，由属地执行集中隔离医学观察措施。各行政事业单位、用工企业和广大群众获知入境人员来我区隐瞒境外旅居史或未采取隔离措施的，可向所在社区（嘎查村）或拨打110报告。四、所有由境外来内蒙古自治区人员，在我区集中隔离医学观察期间发生的费用，原则上由本人自理。五、入境人员在内蒙古自治区期间，要遵守属地疫情防控相关规定，拒不配合疫情防控措施的，将依法追究法律责任。（张枨） 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvj7e6fv3j20ob0obk0y.jpg,无,无,2020-03-16 09:54,微博 weibo.com,28457,730,1985
IyQbjlhAa,【#广东新增4例均为境外输入#】截至3月15日24时，广东累计报告新冠肺炎确诊病例1361例，累计出院1306例，累计死亡8例。3月15日当天全省新增确诊病例4例，均为境外输入病例，分别为深圳2例（瑞士、菲律宾输入各1例）、广州1例（菲律宾输入）、佛山1例（泰国输入）；新增出院3例。仍有431名密切接触者正在接受医学观察。在院的47例中，轻型3例，普通型29例，重型3例，危重型12例。新增4例境外输入病例中，3例已于昨日通报具体情况。未通报病例为3月15日晚深圳报告菲律宾输入病例。患者3月14日上午从菲律宾马尼拉机场乘坐KA5930航班14：50到达香港国际机场，入境时体温正常，有咳嗽、咳痰等症状，主动申报有疫情高发地区旅居史，海关部门将其留观。3月15日该患者新冠肺炎核酸检测阳性，目前在深圳市第三人民医院隔离治疗，情况稳定。截止目前，判定中国内地密接者0名。省卫生健康委已将相关情况通报香港卫生部门。具体情况由深圳市卫生健康委进行通报。http://t.cn/A6z9XBgQ 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gcvjnn1dxrj20ob0obk0y.jpg,无,无,2020-03-16 09:41,微博 weibo.com,3995,292,787
IyQ5D6RFH,【#韩国连续两天新增病例低于100例#，#韩国累计确诊8236例新冠肺炎#】韩国中央防疫对策本部16日通报，截至16日零时，韩国较15日零时新增新冠肺炎确诊病例74例，累计确诊病例8236例，共出现75例死亡病例。韩国昨日新增确诊病例76例，连续两天新增确诊病例低于100例。（马菲）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvifnp03zj20ob0obk0y.jpg,无,无,2020-03-16 09:27,微博 weibo.com,85263,948,4639
IyPWJ7OFR,【#北京新增四例境外输入病例#：西班牙2例、意大利2例】据@首都健康 ，3月15日0时至24时，北京无新增报告新冠肺炎本地确诊病例，无新增本地疑似病例。新增报告境外输入新冠肺炎确诊病例4例，其中西班牙2例、意大利2例。疑似病例7例，其中西班牙3例、英国3例、意大利1例。密切接触者67人。截至3月15日24时，累计报告境外输入确诊病例31例。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gcvhsxqq7yj20dr0m80t9.jpg,无,无,2020-03-16 09:05,微博 weibo.com,8624,348,1291
IyPSIj5h2,【#中国以外确诊病例超过中国#】 据美国约翰斯·霍普金斯大学最新实时统计数据显示，截至北京时间16日8时33分，全球累计确诊新冠肺炎病例超过16万例，#中国以外确诊超8.5万例新冠肺炎#，达86435例。（中新网）  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gcvhhpqaivj20j60j6767.jpg,无,无,2020-03-16 08:55,微博 weibo.com,112578,2298,5417
IyPKiv3Iy,【#湖北以外新增12例均为境外输入#，#湖北以外连续4天无本土确诊病例#】3月15日0—24时，新增报告境外输入确诊病例12例（北京4例，广东4例，上海2例，云南1例，甘肃1例）。截至3月15日24时，累计报告境外输入确诊病例123例。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gcvhbi5thsj20u01ekk8i.jpg,无,无,2020-03-16 08:34,微博 weibo.com,6823,492,993
IyPKd83lA,【严防境外输入！#5地新增12例境外输入病例#，#全国累计境外输入病例123例#】3月15日0—24时，新增报告境外输入确诊病例12例（北京4例，广东4例，上海2例，云南1例，甘肃1例）。截至3月15日24时，累计报告境外输入确诊病例123例。  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvgwu9i59j20m8104grz.jpg,无,无,2020-03-16 08:34,微博 weibo.com,4594,672,1028
IyPJa9Uw7,【#湖北除武汉外连续11天零新增#】3月15日0—24时，湖北新增确诊病例4例（武汉4例），湖北除武汉外连续11天0新增。打赢湖北保卫战！  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvhzpr98ij20u01hc4qp.jpg,无,无,2020-03-16 08:31,微博 weibo.com,5039,363,727
IyPIY4ayo,【#31省区市现有确诊病例降至万以下#，#湖北现有确诊病例降至万以下#】截至3月15日24时，31个省（自治区、直辖市）和新疆生产建设兵团现有确诊病例9898例，湖北现有确诊病例9605例（武汉9150例），均降至万例以下。  原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvi8wr757j20hr0v2h61.jpg,无,无,2020-03-16 08:31,微博 weibo.com,2585,279,344
IyPI53tqI,#武汉新增确诊连续5天个位数#【#武汉新增确诊病例4例#】湖北新增确诊病例4例（武汉4例），新增治愈出院病例816例（武汉752例），新增死亡病例14例（武汉13例），现有确诊病例9605例（武汉9150例），其中重症病例2975例（武汉2878例）。累计治愈出院病例55094例（武汉38384例），累计死亡病例3099例（武汉2469例），累计确诊病例67798例（武汉50003例）。新增疑似病例2例（武汉2例），现有疑似病例18例（武汉15例）。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gcvhn4vu9tj20j60wbtfb.jpg,无,无,2020-03-16 08:29,微博 weibo.com,5597,344,801
IyPHcqcYw,【#31省区市新增16例确诊病例#，#武汉新增确诊病例4例#】3月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例16例，新增死亡病例14例（湖北14例），新增疑似病例41例。　　当日新增治愈出院病例838例，解除医学观察的密切接触者1316人，重症病例减少194例。　　截至3月15日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例9898例（其中重症病例3032例），累计治愈出院病例67749例，累计死亡病例3213例，累计报告确诊病例80860例，现有疑似病例134例。累计追踪到密切接触者680462人，尚在医学观察的密切接触者9582人。　　湖北新增确诊病例4例（武汉4例），新增治愈出院病例816例（武汉752例），新增死亡病例14例（武汉13例），现有确诊病例9605例（武汉9150例），其中重症病例2975例（武汉2878例）。累计治愈出院病例55094例（武汉38384例），累计死亡病例3099例（武汉2469例），累计确诊病例67798例（武汉50003例）。新增疑似病例2例（武汉2例），现有疑似病例18例（武汉15例）。　　3月15日0—24时，新增报告境外输入确诊病例12例（北京4例，广东4例，上海2例，云南1例，甘肃1例）。截至3月15日24时，累计报告境外输入确诊病例123例。　　累计收到港澳台地区通报确诊病例217例：香港特别行政区148例（出院84例，死亡4例），澳门特别行政区10例（出院10例），台湾地区59例（出院20例，死亡1例）。 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvgp9gdgcj20u00witav.jpg,无,无,2020-03-16 08:27,微博 weibo.com,2407,316,438
IyPE0rv72,【#武汉协和肿瘤中心关闭隔离病区#，将提供500间病房收治肿瘤患者】15日起，武汉协和肿瘤中心正式关闭所有隔离病区。隔离病房关闭后，预计将于3月20日提供500间病房收治肿瘤患者。随着隔离病区的关闭，武汉市新冠肺炎患者正向10家定点医院有序集中，逐步恢复正常医疗秩序。协和肿瘤中心15日关闭所有隔离病区， 将提供500间病房收治肿瘤患者  [组图共4张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gcvgh2f5ejj20go0aq0tu.jpg,http://ww3.sinaimg.cn/large/a716fd45ly1gcvgh2f65cj20go0bt755.jpg,http://ww2.sinaimg.cn/large/a716fd45ly1gcvgh2hnjoj20go09daje.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gcvgh2fgaij20go0b4dgm.jpg",无,无,2020-03-16 08:19,微博 weibo.com,11014,876,620
IyPzcjoRX,【#成都境外输入病例无医保将自费#】成都市新型冠状病毒肺炎疫情防控指挥部15日发布通告，境外输入性病例医疗费用支付实行分类处理。参加基本医疗保险的，在回国过程之中，被确诊为新冠肺炎病例和疑似病例的，所发生的医疗费用，按照基本医疗保险的相关规定，在医保按规定支付医疗费用后，个人负担部分财政给予补助。未参加基本医疗保险的，在回国入境过程之中被确诊为输入型的新冠肺炎病例或疑似病例的，医疗费用由患者个人承担。http://t.cn/A6z9UW07 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gcvg4nkfyfj20j60j6767.jpg,无,无,2020-03-16 08:07,微博 weibo.com,14298,687,1517
IyPtvu5Op,"【#上海新增2例境外输入确诊病例#】2020年3月15日12—24时，上海市排除新型冠状病毒肺炎疑似病例9例；新增2例确诊病例，均为通过联防联控机制发现的境外输入型病例。病例1为意大利籍，3月10日自荷兰阿姆斯特丹出发，经法国巴黎转机后于3月11日抵达上海浦东国际机场，入关后即被集中隔离观察。综合流行病学史、临床症状、实验室检测结果和影像学检查等，诊断为确诊病例。病例2为中国上海籍，在英国工作生活，3月12日自英国伦敦出发，于3月13日抵达上海浦东国际机场，入关后即被集中隔离观察。综合流行病学史、临床症状、实验室检测结果和影像学检查等，诊断为确诊病例。截至3月15日24时，上海市已累计发现确诊病例355例。确诊病例中，男性186例，女性169例；年龄最大88岁，最小7月龄；145例有湖北居住或旅行史，34例有湖北以外地区居住或旅行史，159例有相关病例接触史,4例有伊朗居住史，9例有意大利居住史，1例有美国居住史，1例有法国居住史，1例有西班牙居住史，1例有英国居住史；外地来沪人员111例，境外输入人员17例，本市常住人口227例。确诊病例中，现有28例在院治疗，其中19例病情平稳，8例病情危重,1例重症；324例治愈出院；3例死亡。尚有46例疑似病例正在排查中，其中38例是通过联防联控机制发现的境外输入型疑似病例。 原图 ",,http://wx4.sinaimg.cn/large/a716fd45ly1gcvfq5unkfj20ob0obk0y.jpg,无,无,2020-03-16 07:53,微博 weibo.com,4793,261,867
IyPqzoGR4,【来了来了！#武汉人民爱吃的活鱼来了#】3月15日，武汉市江汉区友谊南路，一批从湖北咸宁运来的活鱼正免费分发给各个社区。司机师傅：早上四点多从家出发，六点多把鱼装车，下午三点左右到达分发点，目前已经送了第三天了。江汉区满春街大夹社区志愿者：每家每户都有，这是咸宁人民的心意，感谢他们。  http://t.cn/A6z92YCB ,,无,无,无,2020-03-16 07:46,微博视频,23111,1111,2107
IyPkk2Dnq,【#伊朗已完成1000万人疫情排查#】据伊朗伊斯兰共和国通讯社报道，伊朗卫生部副部长阿里雷扎·雷西15日表示，截至当天伊朗启动的国家动员计划完成了1000万人的疫情排查工作。雷西说，国家动员计划在已经在伊朗全国范围内铺开，目前已出动7万名医务工作者与民众进行联络。1000万人接受排查后，发现有21万人出现了至少一种疑似症状，其中3万人符合转入医疗点进一步筛查的条件，这其中又有1200人最终被转至医院就诊，900人接受住院治疗。为遏制疫情发展，尽早发现疑似感染的病例，伊朗本月初宣布启动国家动员计划，将陆续向全国各地派出30万个医疗小组逐户排查疫情。（周輖） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvf2k03wvj20ob0obk0y.jpg,无,无,2020-03-16 07:30,微博 weibo.com,75849,1045,2731
IyPhW09hK,【#南非宣布进入国家灾难紧急状态#】当地时间3月15日晚，南非总统西里尔·拉马福萨就本国的新冠肺炎疫情防控工作发表了重要讲话，宣布南非进入国家灾难紧急状态。截至目前，南非已经确诊61例新冠肺炎感染者。（李滢嫣）  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gcvewhumrzj20ob0obk0y.jpg,无,无,2020-03-16 07:24,微博 weibo.com,17148,438,1102
IyPeigMVb,【#德国新增确诊1043例#，#德国累计确诊4838例#】根据德国疾病防控机构罗伯特·科赫研究所最新公布的数据显示，截至当地时间3月15日15时，德国共确诊4838例新冠病毒肺炎感染病例，其中死亡病例12例。较3月14日15时，新增1043例，新增死亡4例。15日晚，德国内政部长泽霍费尔召开关于新闻发布会，宣布德国将于16日上午8时起，暂时关闭与法国、奥地利、卢森堡、瑞士、丹麦5国的边境。不过，与严格意义上关闭边境不太一样的是，货运车辆以及往返边境并持有通行证的上班族不受限制，德国公民原则上亦可随时入境。（人民日报记者花放） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gcven6fn47j20j60j6767.jpg,无,无,2020-03-16 07:15,微博 weibo.com,3945,246,589
IyPbmwZ46,【#美国新冠肺炎确诊病例超过3200例#，#美专家表示希望民众相互间互动减少#】美国约翰斯·霍普金斯大学发布的实时统计数据显示，截至美东时间15日下午，美国已至少有新冠肺炎确诊病例3244例，其中包括死亡病例62例。美国国家过敏和传染病研究所主任安东尼·福奇在参加美国有线电视新闻网的节目时被问及，成千上万的美国人是否可能会死于新冠肺炎疫情。对此，福奇回答称，“这可能会发生，而且可能会更糟”。他表示，“如果我们继续过我们的日常生活，什么事都不担心，那么死亡人数将会很高”。福奇还表示，他希望看到美国民众相互间的互动大幅减少，包括在酒吧和餐馆里的互动。15日，美国许多地方政府升级疫情防控措施，对餐厅、酒吧等场所营业推出了限制令。波士顿市长宣布，要求所有酒吧和餐厅减少50%的容量，且必须在晚上11点前关闭，任何违规行为将导致停业30天。俄亥俄州要求所有的酒吧和餐厅在晚上9点前关门。加利福尼亚州州长要求该州所有酒吧、夜总会等场所关闭，餐厅的容量则必须减少一半。（郑琪） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gcvecqeimnj20ob0obk0y.jpg,无,无,2020-03-16 07:08,微博 weibo.com,44959,871,4229
IyPbi7TCC,【#云南新增一例西班牙输入病例#，患者密切接触者共54人】3月15日12时至24时，云南省无新增本地确诊病例。新增境外输入确诊病例1例（西班牙输入）。患者，41岁男性，云南昆明人，3月11日从西班牙探亲返回，常住昆明市西山区医大广场小区，其家人长居西班牙。患者于2020年1月16日到西班牙探亲，3月10日从西班牙马德里乘机先后经布鲁塞尔、北京于11日到达昆明，出机场后由家人自驾车接回家中。3月11日至14日，患者均在家未外出，每日社区人员随访，测量体温均无异常。3月14日患者出现乏力、发热，于当晚22时左右骑自行车到昆医大附一院发热门诊就诊，3月15日22时确诊，目前患者病情稳定，已转至省传染病医院隔离治疗。经排查，该病例的密切接触者共有54人，均已按要求进行集中隔离观察，患者居住单元已进行封闭管理。http://t.cn/A6z9zzDx 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvefgf173j20ob0obk0y.jpg,无,无,2020-03-16 07:08,微博 weibo.com,147930,1651,11861
IyP8Clmm4,【世卫组织：#中国以外确诊病例一日增加10955例#，#中国之外新冠肺炎确诊病例达72469例#】世卫组织每日疫情报告显示，截至欧洲中部时间15日10时（北京时间15日17时），中国以外新冠肺炎确诊病例较前一日增加10955例，达到72469例；中国以外死亡病例较前一日增加333例，达到2531例。  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gcve8es80qj20fx0getb0.jpg,无,无,2020-03-16 07:01,微博 weibo.com,18611,748,1122
IyP2Z4edE,【#法国累计确诊5423例新冠肺炎#，#法国高官寄希望于多数免疫#】3月15日法国卫生部宣布，法国新冠肺炎患者较昨日新增923例，累计确诊共5423例，其中死亡127例。受疫情影响，同日举行的法国市政选举第一轮弃票率高达56%，创历史新高。当天早些时候，法国教育部长布朗盖接受媒体采访时表示，法国防疫策略从一开始就不是阻止而是延缓疫情扩散。他说，“最终50％到70％的法国人口将感染新冠病毒形成‘多数免疫（immunité majoritaire）’，病毒也就自动停止传播了。”（葛文博） 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gcvdtxw3prj20ob0obk0y.jpg,无,无,2020-03-16 06:47,微博 weibo.com,60149,1019,2845
IyP19zKdS,【#非洲26国报告新冠肺炎确诊病例#】据非洲疾控中心副主任艾哈迈德·奥格威尔3月15日晚间在社交媒体上发布的数据，非洲大陆报告新型冠状病毒确诊病例的国家增至26个，总数为280例。在过去24小时，塞舌尔、赤道几内亚、刚果（布）、中非共和国等国家报告了本国的首例确诊病例。（吕强）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gcvdpf8bm7j20ob0obk0y.jpg,无,无,2020-03-16 06:43,微博 weibo.com,5911,252,649
IyP0o2JRP,【#美联储紧急宣布将利率降至接近零水平#，#美国启动7000亿美元量化宽松计划#】美联储周日紧急宣布，将基准利率降至接近零水平，并启动规模达7000亿美元新一轮量化宽松，以应对COVID-19病毒对美国经济造成的影响。美联储在声明中称，COVID-19病毒的蔓延扰乱了包括美国在内的许多国家的经济活动，全球金融状况受到严重影响。该病毒的影响将在短期内对经济活动造成压力，并对经济前景构成风险，鉴于此美联储决定将联邦基金利率的目标区间降至0–0.25个百分点，直到确信美国经济经受住的考验，并有望实现其最大就业和物价稳定目标。此外，美联储还准备利用其各种工具来支持信贷流向家庭和企业，在未来几个月将增加5000亿美元的美国国债和2000亿美元的机构支持抵押贷款证券，并将从周一开始分期购买400亿美元。此前，美联储在过去两周曾宣布紧急降息50个基点，并将金融体系的隔夜信贷再融资规模扩大至1.5万亿美元。（吴乐珺） 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gcvdnhortbj20ob0obk0y.jpg,无,无,2020-03-16 06:41,微博 weibo.com,50103,2486,3335
IyOZ7qmHj,【#意大利新增确诊3590例#，#意大利累计确诊24747例#】根据当地时间3月15日18时意大利卫生部公布的最近数据，意大利现有新冠病毒患者20603例，死亡1809例，治愈2335例，累计确诊感染新冠病毒总人数为24747例，较3月14日18时新增3590例，新增368例死亡病例。（人民日报记者韩硕）  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gcvdkauvgnj20j60j6767.jpg,无,无,2020-03-16 06:38,微博 weibo.com,32845,1145,2623
