微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IuGHs9V8o,【武昌医院院长因感染新冠肺炎正接受抢救：已经上了ECMO】界面新闻从武昌医院院长刘智明的家人和一名武昌医院工作人员处分别获悉，刘智明正在同济医院重症监护室接受抢救，“专家还在看。”2020年2月17日晚，微博认证为湖北省卫健委宣教中心党委书记、主任的账户@全科健康发布信息称，“刘智明先生于当晚，走了”，并称他是“第一个牺牲的院长”。公开资料显示，刘智明，湖北十堰人，1969年生，1991年毕业于武汉大学医学院，擅长颅脑外伤、颅内肿瘤、脑血管病及椎管内病的诊断和治疗，特别擅长神经外科疾病手术治疗。刘智明现为湖北中医药大学和江汉大学硕士研究生导师，2013年曾被武昌区委区政府授予“武昌英才”荣誉称号、2014年获“武汉市人民政府博士资助”人选、2015年获武汉市“十百千人才工程”人选。武昌医院2014年被原湖北省卫计委评定为三级综合医院，现有员工966人，是这次新冠肺炎武汉市首批定点医院之一。此前在2月15日，武汉市武昌医院官方微博证实，该院59岁护士柳帆因感染新冠肺炎于2月14日病逝。http://t.cn/A6hSl5Mj ,,无,无,无,2020-02-18 02:11,专业版微博,7770,566,1317
IuFH81MjV,2月17日 #凤凰辟谣日报# #凤凰疫情日报#  原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gbzuiss75uj20u08u04qq.jpg,无,无,2020-02-17 23:38,专业版微博,266,54,55
IuFaQBW22,以前是以前，现在是现在。我不能选择，怎么生，怎么死；但我能决定，怎么爱，怎么活。-——王小波抄书人：凤凰网读书 冰冰  ,,无,无,无,2020-02-17 22:18,微博 weibo.com,3768,555,319
IuE52nVuP,【中疾控报告：超三千名医护感染新冠病毒】一项基于7万余例新冠肺炎病例的流行病学调查结果于2月17日公布。最新一期中华流行病学杂志发表《新型冠状病毒肺炎流行病学特征分析》报告，该报告由中国疾控中心新型冠状病毒肺炎应急响应机制流行病学组撰写。报告显示，截至2月11日，共有3019名医务人员感染了新型冠状病毒（包括确诊病例、疑似病例、临床诊断病例及无症状感染者，其中确诊病例1716名），可能存在非职业暴露造成的感染。http://t.cn/A6haVdXG ,,无,无,无,2020-02-17 19:31,微博 weibo.com,9625,1466,893
IuDdDCmzJ,【武汉病毒所陈全姣声明：从未举报，请大家严防相关阴谋和破坏】中国科学院武汉病毒研究所：关于今日网络上出现以我名义发布的所谓举报言论，在此我郑重声明：我从未发布任何相关举报信息，对冒用本人身份捏造举报信息的行为表示极大愤慨。我将依法追究造谣者的法律责任。  特此声明。  近期一系列谣言，已对我们一线科研人员科研攻关造成了影响，请大家严防相关阴谋和破坏活动。中国科学院武汉病毒所研究员 陈全姣2020年2月17日 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gbzipg6yoij20s00jbk6w.jpg,无,无,2020-02-17 17:20,微博 weibo.com,1221,82,377
IuCIlbKwP,【为何拟订推迟召开全国人代会的决定草案？人大法工委回应】新华社北京2月17日电（记者杨维汉、陈菲）记者17日从在京举行的十三届全国人大常委会第四十七次委员长会议上获悉，2月下旬召开的全国人大常委会会议将审议关于推迟召开第十三届全国人民代表大会第三次会议的决定草案。委员长会议提出这一议程有何考虑？对此，全国人大常委会法工委发言人臧铁伟在接受新华社记者专访时介绍，2019年12月28日，十三届全国人大常委会第十五次会议决定，第十三届全国人民代表大会第三次会议于2020年3月5日在北京召开。按照这一决定，全国人大常委会已为大会的召开进行了一系列筹备准备工作。当前遏制疫情蔓延、打赢疫情防控阻击战处于关键时期，必须集中力量、全力以赴。全国人大代表近3000人，其中很多代表包括代表中三分之一的省市级和各方面的主要领导干部都奋战在疫情防控工作第一线，正在各自工作岗位发挥重要作用。为了确保聚精会神做好疫情防控工作，坚持把人民群众生命安全和身体健康放在第一位，委员长会议经认真评估，认为有必要适当推迟召开十三届全国人大三次会议。>>详情 http://t.cn/A6hXWoJW ,,无,无,无,2020-02-17 16:02,微博 weibo.com,214,11,54
IuC0rDDgK,【#伊拉克捐赠中国抗疫物资#：真诚祝愿中国兄弟们平安健康 】伊拉克当地时间2月14日下午6时15分，一架货运专机从巴格达国际机场起飞。目的地：中国。专机满载医用口罩、手套等医疗物资。这些物资主要由在伊拉克的中资企业采购，部分由伊拉克友人捐赠，支援国内抗击新冠肺炎疫情。“真诚祝愿中国兄弟们平安健康” 这批医疗物资来自伊拉克  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/9be419dbly1gbzdbwfsqvj20u00ks787.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gbzdbwfsyuj20u00min0q.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gbzdbwfou0j20u00k0wgu.jpg",无,无,2020-02-17 14:14,微博 weibo.com,3220,173,287
IuAtDa6CG,【实拍#日本裸祭节# 上万人超密切接触引发疫情担忧】2月15日，日本冈山县举行一年一度的传统祭祀，聚集了大约上万人。据悉，当地民众每年都会在2月的第三个星期六举行这场庆祝活动，约1万名男性穿着缠腰布和白袜子，争夺一根幸运木棒。近日来日本多地出现感染途径不明的新冠肺炎确诊病例，专家分析疫情可能已在日本社会隐性爆发。在此情况下，上万人亲密接触的聚集活动引发广泛担忧。http://t.cn/A6h6i93f  http://t.cn/A6h6ijP1 ,,无,无,无,2020-02-17 10:21,微博视频,2301,145,429
IuzUqCAku,【#全国新增新冠肺炎2048例# #湖北以外地区新增病例13连降#】2月16日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2048例，新增死亡病例105例（湖北100例，河南3例，广东2例）、截至2月16日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例57934例，累计治愈出院病例10844例，累计死亡病例1770例。全国除湖北以外地区新增确诊病例115例，连续第13日呈下降态势。而过去13日这一数据分别为：890例(3日)、731例(4日)、707例(5日)、696例(6日)、558例(7日)，509例(8日)、444例(9日)、381例(10日)、377例(11日)、312例(12日)、267例(13日)、221(14日)、166(15日)。更多疫情详情→http://t.cn/A6vdVxbd 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gbz47stgtij20m1135jxn.jpg,无,无,2020-02-17 08:54,微博 weibo.com,413,48,65
IuzH6bEDt,【#一家人在家打麻将遭防疫人员打砸#  难道一家人不能一起吃饭吗？】#野蛮防疫#疑似湖北孝感一家三口在家打麻将被邻居举报，防疫人员进屋二话不说直接打砸，视频中小伙起身反抗却遭拖出屋外连扇耳光。望着被彻底砸毁的电子麻将桌，小伙最后质疑：难道一家人不可以一起吃饭吗？http://t.cn/A6h6ZFs3  http://t.cn/A6h6wPUI ,,无,无,无,2020-02-17 08:21,微博视频,52547,8384,13701
IuzqWs9hC,【#武汉启动拉网清底大排查#，#马国强98.6%之说遭质疑#】 2月16日，履新4天的湖北省委常委、武汉市委书记王忠林召开视频会，部署开展为期3天的集中拉网式大排查，摸清底数。就在5天前的2月10日，时任湖北省委副书记、武汉市委书记的马国强在新闻发布会表示，户数排查的百分比达到98.6%。对于“户数排查的百分比达到98.6%”之说，不少网友表示质疑，纷纷吐槽道：我们都是那1.4%。并在相关网帖后跟帖反映实情，呼吁尽早对他们进行排查检测和收治。http://t.cn/A6h6PY5I 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gbz20qal4ej20hn0aujz3.jpg,无,无,2020-02-17 07:41,微博 weibo.com,1795,221,446
Iuz7CfXWl,【湖北新增新冠肺炎确诊病例1933例】据湖北卫健委官网消息，2020年2月16日0—24时，全省新增新冠肺炎确诊病例1933例，全省新增病亡100例，全省新增出院1016例。截至2020年2月16日24时，湖北省累计报告新冠肺炎病例58182例，全省累计治愈出院6639例。全省累计病亡1696例。详情点击湖北新增新冠肺炎确诊病例1933例  ,,无,无,无,2020-02-17 06:54,微博 weibo.com,735,28,131
Iuwi2gGrO,2月16日 #凤凰辟谣日报# #凤凰疫情日报#  原图 ,,http://wx2.sinaimg.cn/large/9be419dbly1gbyo5d3xsdj20u095o7wi.jpg,无,无,2020-02-16 23:41,微博 weibo.com,315,64,82
Iuw24q7du,【湖北电影制片厂确认：#常凯一家4口12天内相继去世#】2月16日，一则名为《湖北电影制片厂常凯全家染病去世》的网帖引发关注。16日下午，红星新闻记者从湖北电影制片厂获悉，该厂“像音像”对外联络部主任常凯因新冠肺炎医治无效，于2020年2月14日4时51分在武汉市黄陂区人民医院去世，享年55岁。“我们都十分悲痛，”湖北电影制片厂一位工作人员称，自己也看到了上述网帖，“但具体是谁所写，我们不太清楚。据常凯生前本人跟我们说，他父亲是2月3日凌晨在家中去世的，2月2日社区还派医生去他们家看了，但由于病情发展太快，十几个小时后就去世了”。“2月4日常凯母亲被收治进武昌医院，并于2月8日去世。常凯于2月4日开始出现不适症状，2月9日19:05被收治进黄陂区人民医院”，上述工作人员称，2月9日自己还与常凯通话，“但当时他情况不太好，他妻子跟我们说他呈嗜睡状态”。“两三天后，常凯妻子也因感染新冠肺炎住院治疗。今天与她通话，她称目前病情尚可，可以正常吃一点东西了”，该工作人员称，常凯入院后单位每天都与其家人保持密切联系。至于常凯姐姐于14日下午去世的消息，该工作人员称，经多方核实确认此消息属实，“常凯和妻子及父亲常住在一起，他姐姐没有跟他们住在一起”。该工作人员称，常凯的儿子在英国留学，因为疫情没有回家。http://t.cn/A6hiZ2EK [组图共2张] 原图 ,,"http://ww1.sinaimg.cn/large/9be419dbly1gbymzzc8hhj20g20je3zf.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gbynryi4unj20ix0e9wes.jpg",无,无,2020-02-16 23:02,微博 weibo.com,7190,1145,1350
IuvZDFcmn,【湖北孝感：所有城镇居民必须足不出户】孝感升级管控措施：所有城镇居民，必须足不出户，严禁外出；农村村民，严禁在村湾内闲逛、串门、聚集。医护人员，医疗物资和生产生活保障人员，参与疫情防控人员，因病就医、因孕、因丧及经县级指挥部批准离孝人员，允许按指定时段、指定线路临时出行。违反本令的，一律处10日以下治安拘留。所有车辆（含摩托车、电动车、自行车、三轮车）禁止上路行驶。抗疫车辆、公务用车、医护人员用车、运输生产生活必需品车辆，救护、消防、抢险、环卫、警车、邮政等特种车辆和持通行证车辆可通行。http://t.cn/A6hiZmW6 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gbymu6u4qwj20fa0ap0ti.jpg,无,无,2020-02-16 22:56,微博 weibo.com,2498,300,788
IuvCO2Yc4,不要感到满足，不要让自己昏睡！趁您现在年轻、力壮、精神饱满，要不倦地做好事！——《醋栗》/ 契诃夫抄书人：凤凰网读书 冰冰  ,,无,无,无,2020-02-16 22:00,微博 weibo.com,1980,359,114
IuuJLm2gb,#广东报告一起学校诺如病毒疫情#【#广东一学校出现诺如病毒疫情#：391例感染、无死亡】据南方都市报 2020年1月（1月1日零时至1月31日24时），广东全省报告1起一般级别突发公共卫生事件，为梅州报告的一起学校诺如病毒感染聚集性疫情，发病391例，无死亡。广东一学校出现一起诺如病毒疫情：391例感染、无死亡  原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gbyh9irrnyj20er08ojsi.jpg,无,无,2020-02-16 19:44,微博 weibo.com,3214,196,585
Iuumc8IQK,【#台湾出现首例新冠肺炎死亡病例#】据台湾“中时电子报”16日报道，台湾地区流行疫情指挥中心今天（16日）称，岛内新增2例新型冠状病毒肺炎确诊病例，2名新增确诊患者中的一名60余岁男性已去世。报道称，一名确诊患者为台湾中部的60余岁男性，有B型肝炎及糖尿病病史，无出境旅游史，亦非确诊病例的已知密切接触者。他于1月27日出现咳嗽症状，2月3日因呼吸急促赴医院就医，被诊断为肺炎。当日收治于负压加护病房治疗，患者于2月15日晚间因肺炎合并败血症死亡，其遗体经家属同意，将依法定传染病规定进行火化，并保留部分检体以供进一步检验。另一名确诊患者为一名50余岁男性确诊患者家属，其于昨日进行检测后确诊，目前患者无症状，收治于负压隔离病房。http://t.cn/A6hJtyh8 ,,无,无,无,2020-02-16 18:46,微博 weibo.com,691,22,175
Iuu5dBb31,【#黄冈发热人员主动就诊奖500元#】黄冈市新型冠状病毒感染的肺炎疫情防控工作指挥部发布通告称，凡居民有发热、咳嗽等症状应立即向所在社区(村)报告，由社区(村)安排专门人员护送到定点医院发热门诊就诊。对主动就诊人员，一次性奖励500元。各级疫情防控人员要深入搜索排查，凡排查发现新的发热人员，应迅速组织安排到定点医院发热门诊就诊。对防控工作人员一次性奖励500元。鼓励社会各界监督举报。广大市民发现新的发热人员，应立即向所在社区(村)举报，一经查实，一次性奖励500元。http://t.cn/A6hJ22d4 ,,无,无,无,2020-02-16 18:04,微博 weibo.com,1267,62,256
IutPefSMS,【#黄燕玲所在公司回应# 新冠肺炎“零号病人”传言：她躺枪了 压力很大】2月16日中午，红星新闻记者联系到黄燕玲所在的四川一家生物公司，并采访了黄燕玲所在部门的负责人。据其称，黄燕玲于2016年通过社招进入公司，从事生物技术工作。“她在正常上下班，身体没有任何状况，公司每天都在测体温”。红星新闻记者多次尝试采访黄燕玲，但她通过该负责人拒绝受访。这位负责人称，谣言被扩散当晚，黄燕玲便已看到相关消息，“她只是个躺枪的人，看到各种谣言，她很心烦，压力也很大，不太想说话。她不知道为什么，这样的谣言会落在自己身上。目前，公司已经建议她报警。”http://t.cn/A6hxdPys [组图共3张] 原图 ,,"http://ww2.sinaimg.cn/large/9be419dbly1gbyd5eqw6vj20ku0shwgi.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gbyd5eqyhgj20oa18gtbc.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gbyd5eruwdj217b0u0kho.jpg",无,无,2020-02-16 17:25,微博 weibo.com,6367,379,1466
Ius44iE25,【中国科学院武汉病毒研究所回应“零号病人”：#黄燕玲未曾被感染# 】今日，中科院武汉病毒所发表声明：近期网络流传不实信息，称我所毕业生黄燕玲是所谓的最早感染新冠病毒的“零号病人”。经查证，我所郑重声明如下。黄燕玲同学于2015年在我所毕业获得硕士学位，在学期间的研究内容为噬菌体裂解酶的功能及抗菌广谱性，毕业后一直在其他省份工作生活，未曾回过武汉，未曾被2019新型冠状病毒感染，身体健康。http://t.cn/A6hx49ub 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gby5fsrrg9j20ss0ojag9.jpg,无,无,2020-02-16 12:56,微博 weibo.com,3010,118,593
IurMV5lof,【#湖北退休副厅长确诊后拒隔离# 省纪委监委介入】湖北司法厅退休副厅长陈某某确诊后拒绝送医隔离持续引发关注。15日，湖北司法厅回应称，纪检部门已介入，陈某某及家人已于13日下午被送医隔离。曾参与劝说的知情人士杨林（化名）表示，涉事退休副厅长陈某某家住武汉市武昌区的张家湾小区。2月3日做了核酸检测，显示陈某某一家三口即他本人以及妻子魏某、儿子陈某某三个人均确诊。因当时医疗资源有限，陈某某三人采取暂时居家隔离。从2月4日后，陈某某与其妻儿三人陆续搬至茶港社区的桃山村小区。杨林介绍，桃山村小区是无感染病例小区，陈某某三人搬入引起该小区居民的恐慌。茶港社区曾多次下发通知，对陈某某三人采取隔离限制出行措施，并通知居民做好自我防护，但仍有居民发现陈某某家人外出。而陈某某所在社区相关负责人从得知他患病开始，就一直劝说他们隔离入院，但陈某某等三人自称病情有所好转，拒绝送医隔离。杨林透露，自12日下午，社区和司法厅的领导以及民警开始轮流上门劝说，“不管但说什么都被顶回来，他们就是不愿意住院，武昌区的副区长后面也过来了，不管是敲门还是打电话，都不接，大家也没有任何办法”。无奈之下，防疫人员只好上门服务，隔门为三人做核酸检测，取样之后社区在陈某某家门前贴上封条。12日晚，社区负责人接到电话，反映贴在陈某某门口的封条已被撕。2月13日，三人核酸检测结果为阴性，但根据规定，仍需隔离观察。经社区负责人反复劝说，三人提出诸如“不去方舱医院”、“三人必须在一起”等条件后，于13日晚前往隔离点。http://t.cn/A6hx76y1 http://t.cn/A6hfFkXS ,,无,无,无,2020-02-16 12:13,微博 weibo.com,9687,430,1143
IurJtsBUr,"【武汉一社区明知有疑似病例却漏报致其自缢 多人被处分】#社区漏报疑似病人致其自缢#据《长江日报》报道，近日，武汉市纪检监察机关先后查处了4起在疫情防控工作中不认真履职尽责案件。其中长丰街正康社区向街道漏报辖区居民程某某为新冠肺炎疑似病人信息，街道、社区未有效组织治疗，程某某在家自缢身亡，造成严重不良影响。正康社区居委会党支部书记涂樱、副主任吴爱勤明，知程某某病情却未按规定作出合理处置,漏报信息致使街道未能及时采取必要措施，分别受到党内警告处分；街道二级调研员孙遂义履行包保社区职责不到位受到诫勉处理，街道工委书记徐启平统筹不够、工作不细致深入被责令作出检查。http://t.cn/A6hxP0SM 原图 ",,http://wx4.sinaimg.cn/large/9be419dbly1gby3sb0pnzj20ns0kw0wg.jpg,无,无,2020-02-16 12:05,微博 weibo.com,17215,3111,1777
Iuqy2ec6e,【#美驻伊大使馆遭多枚火箭弹袭击#】“今日俄罗斯”(RT)刚刚报道称，美国驻伊拉克首都巴格达的大使馆遭多枚火箭弹袭击，现场传出多声爆炸声。美驻伊使馆遭多枚火箭弹袭击  ,,无,无,无,2020-02-16 09:04,微博 weibo.com,2441,85,442
IuqrhcGeF,"【#全国新增确诊2009例# #全国累计确诊68500例#】2月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2009例,新增重症病例219例，新增死亡病例142例（湖北139例，四川2例，湖南1例），新增疑似病例1918例。当日新增治愈出院病例1323例，解除医学观察的密切接触者29788人。截至2月15日24时，现有确诊病例57416例（其中重症病例11272例），累计治愈出院病例9419例，累计死亡病例1665例，累计报告确诊病例68500例（江西省核减1例），现有疑似病例8228例。累计追踪到密切接触者529418人，尚在医学观察的密切接触者158764人。累计收到港澳台地区通报确诊病例84例：香港特别行政区56例（出院1例，死亡1例），澳门特别行政区10例（出院3例），台湾地区18例(出院2例)。http://t.cn/A6vdVxbd 原图 ",,http://wx1.sinaimg.cn/large/9be419dbly1gbxygj1rxdj20m113544s.jpg,无,无,2020-02-16 08:47,微博 weibo.com,228,56,50
IuqiIvErx,【#洪森赴港口迎接漂泊邮轮乘客# 船上一名乘客已确诊】柬埔寨首相洪森14日来到西哈努克港，亲自迎接“漂泊邮轮”威士特丹号上的乘客下船，并送上鲜花和拥抱。2月15日，马来西亚卫生部证实，“威士特丹”号邮轮一名83岁美国籍女乘客从柬埔寨入境马来西亚吉隆坡后，确诊感染新冠肺炎。这名女患者14日入境马来西亚时，被发现有新冠肺炎的征状。柬埔寨当局在检测全部乘客及船员后，允许他们各自返国。14日洪森曾在记者会上说：“有人提问，如果邮轮上有人感染新冠肺炎，那怎么办？我说，如果有人感染，那一定要让邮轮快点过来柬埔寨，难道我们要让他们死在邮轮上吗？”2月5日，洪森曾来华访问。http://t.cn/A6hMMVca [组图共4张] 原图 ,,"http://ww1.sinaimg.cn/large/9be419dbly1gbxxo85xjlj20ku0ktad9.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gbxxo857u0j20go0b4wfa.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gbxxodx3pjj20q20iub29.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gbxxo85cowj20go0b5dgp.jpg",无,无,2020-02-16 08:26,微博 weibo.com,5015,341,596
IupCd079x,【#湖北新增新冠肺炎1843例#，#湖北累计报告新冠肺炎56249例#】2020年2月15日0—24时，全省新增新冠肺炎确诊病例1843例(含临床诊断病例888例)，全省新增病亡139例，新增出院849例。湖北省累计报告新冠肺炎病例56249例，累计治愈出院5623例，累计病亡1596例。目前仍在院治疗39447例，其中：重症8439例、危重症1957例。累计追踪密切接触者183183人，尚在接受医学观察74261人。http://t.cn/A6hMb7Qd ,,无,无,无,2020-02-16 06:42,微博 weibo.com,1675,63,160
Iun702iZv,【#男子为逃避隔离跳楼摔断腿# 被送医边治疗边隔离】#沙雕新闻# 2月1日，银川大阅城9号公寓确诊一例新冠肺炎患者，为最大限度阻绝疫情传播途径，保护居民人身安全，辖区政府发布紧急命令，立即对大阅城9号公寓实施封闭管理，要求居民自行居家隔离十四日。陆、王、康、冯、杨5人得知消息后，先后从公寓2楼窗户跳楼准备逃离，被现场执行管控的上海西路派出所民警当场抓获，送回公寓继续进行居家隔离，由社区医生每天上门检测体能数据、观察症状。其中康某不幸腿部骨折，被120急救车拉到医院边治疗边隔离。2月14日居家隔离结束，未发现疑似症状，4名违法行为人被上海西路派出所民警书面传唤接受调查。最终，违法行为人王某，杨某，陆某，冯某因拒不执行人民政府在紧急情况下发布的决定、命令，依据《中华人民共和国治安管理处罚法》第50条一款，决定予以行政拘留7日，投送银川市拘留所执行。http://t.cn/A6hIEyyP 原图 ,,http://wx1.sinaimg.cn/large/9be419dbgy1gbxjmteopuj20u00miwh9.jpg,无,无,2020-02-16 00:19,微博 weibo.com,1311,73,261
IumKP5hKP,2月15日 #凤凰辟谣日报# #凤凰疫情日报#  原图 ,,http://wx4.sinaimg.cn/large/9be419dbgy1gbxi1ey0lpj20u08n81ky.jpg,无,无,2020-02-15 23:25,微博 weibo.com,427,65,27
IumpEuxGK,【湖北黄石警方：#上交麻将奖励口罩#】2月13日，湖北黄石，为避免人群聚集引发传染，警方开展打麻将治理专项行动，规定主动上交麻将者，奖励口罩等防疫物资。社区民警深入村组排查，发现麻将后抽出6张登记带走，疫情后归还。目前警方已暂存麻将1121副。时间视频的微博视频  ,,无,无,无,2020-02-15 22:32,微博 weibo.com,12998,285,1411
IulWjtQyp,【#官方回应火神山医院漏水# 实为雷神山未交付区域】武汉市城乡建设局官方微信15日发布情况通报：2月14日晚至15日，武汉遭遇极端雨雪天气，网上开始流传“火神山医院昨晚被风吹走了”的消息，还有火神山医院严重漏水的视频。经核实，漏水现象不是发生在火神山医院，而是发生在雷神山医院尚未交付使用的病区，目前施工单位正在抓紧维修整改。http://t.cn/A6hIcomm 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gbxef1k6ydj20jh0hxjvp.jpg,无,无,2020-02-15 21:20,微博 weibo.com,1157,70,77
Iul9LCsaJ,【#女子外出购买双黄连11天后确诊#】2月14日，郑州新增2例确诊患者。其中一名44岁女性，2月1日未出门，2月2日步行至张仲景大药房(建设西路一店)购双黄连，2月3日至2月12日自述未外出，2月13日身体不适乘私家车至郑州市中心医院就诊，2月14日确诊。提醒大家，疫情期间尽量不要外出，以防不必要的感染。http://t.cn/A6hfrWtU ,,无,无,无,2020-02-15 19:21,微博 weibo.com,10139,731,902
IukEXuLIr,“伙伴是应该平等共享的。” @北京服装学院 的师生团队深入走访甘肃东乡，在羊肉食盒的设计里融入当地的“平伙”文化，让东乡特有且纯真的文化传承，给城市带来别样的温暖滋味。同时用一个APP以产业消费带动教育扶贫，推动东乡孩子们更好教育。一起来见证“东乡平伙”的温暖力量！地球青年丨这群设计师用羊肉打造爆款商品，连接东乡与城市  原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gbx8ss9n52j20ku1120ya.jpg,无,无,2020-02-15 18:05,微博 weibo.com,142,10,19
Iuk28c7rg,【警方通报：#崇州辅警不配合登记被辞退# 其父母无从政经历】@平安崇州： 2020年2月12日下午，崇州市公安局交警大队辅警陈某(男，21岁)途经崇州市隆兴镇场镇青石桥社区疫情检测点时，拒不配合社区防疫志愿者开展身份登记工作，与其发生冲突，造成了极坏的社会影响。当晚，崇州市公安局对陈某作出停止执行职务接受调查的决定并对其进行教育训诫。另经调查：陈某父母、兄长均系我市羊马镇居民，从事经商活动，无从政经历。http://t.cn/A6hVHu6g 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gbx607fh7ej20j60uo42p.jpg,无,无,2020-02-15 16:29,微博 weibo.com,136875,3952,10705
IuiIWpWdw,【人民银行广州分行：#疫情期间医院农贸市场公交回收现钞直接销毁#】记者从人民银行广州分行获悉，疫情期间，其辖内商业银行将对从医院、农贸市场和公交行业回收的现钞进行全额清分、消毒，做好特殊标识和消毒记录后上交人行广州分行，广州分行将按照相关规定直接销毁、不再投放市场。http://t.cn/A6hV1l4h 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gbx0bi98fqj20c30c2gpf.jpg,无,无,2020-02-15 13:09,微博 weibo.com,1721,127,173
IuiaVuWNn,【男子称被父亲派车从天门接回荆州 官方：其父已停职 】#何昊他爸已停职#据@荆州发布消息，14日晚，一微博网民“Euamoter”网上发帖称“当官的父亲派车接其回荆州”，引发网友广泛关注。经连夜调查，已证实该微博网民真实姓名何昊，其父何炎仿，系荆州市商务局市场运行科科长。14日，何昊在天门完成规定隔离期后，通过其父何炎仿的私人关系，联系一辆由天门来荆州采购物资的顺风车返回荆州，途中在微博上发表相关言论。据荆州市纪委监委介绍，目前，荆州市纪委监委责成派驻纪检监察组会同荆州市商务局党组就此舆情反映的问题展开调查，荆州市商务局党组已对何炎仿作停职处理。http://t.cn/A6hVNL2Z 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gbwxtrg12uj20c80di0sy.jpg,无,无,2020-02-15 11:45,微博 weibo.com,10086,462,1326
IuhtQh4eA,【王贺胜：#湖北一半以上病例使用了中医药#】在武汉举行的国新办发布会上，国家卫健委党组成员、副主任、湖北省委常委王贺胜介绍，目前已经派出三支国家中医药医疗队，组织国家中医药系统向湖北派出医疗队员，目前达到2220人。湖北地区一半以上的病例使用了中医药治疗。他还介绍，目前，已经开放了9个方舱医院，有6960多张床位，在院患者达到了5606名。http://t.cn/A6hVUWGi 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gbwurhpethj20ku0bq7tt.jpg,无,无,2020-02-15 09:59,微博 weibo.com,2639,140,1026
IugJ6p0qA,"【#全国累计确诊新冠肺炎66492例# #全国新增2641例新冠肺炎#】 #湖北以外新增确诊病例11连降# 2月14日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2641例,新增重症病例849例，新增死亡病例143例（湖北139例，河南2例，北京、重庆各1例），新增疑似病例2277例。当日新增治愈出院病例1373例，解除医学观察的密切接触者30081人。现有确诊病例56873例（其中重症病例11053例），累计治愈出院病例8096例，累计死亡病例1523例，累计报告确诊病例66492例，现有疑似病例8969例。累计追踪到密切接触者513183人，尚在医学观察的密切接触者169039人。累计收到港澳台地区通报确诊病例84例：香港特别行政区56例（出院1例，死亡1例），澳门特别行政区10例（出院3例），台湾地区18例(出院1例)。http://t.cn/A6P9HFLT 原图 ",,http://wx4.sinaimg.cn/large/9be419dbly1gbwrniorvbj20m2139tf3.jpg,无,无,2020-02-15 08:04,微博 weibo.com,347,55,73
IugAbfy8e,【#湖北新增新冠肺炎2420例#，#湖北累计报告新冠肺炎54406例#】2月14日0—24时，湖北省新增新冠肺炎病例2420例(含临床诊断病例1138例、核减前一日临床诊断病例22例)，全省新增病亡139例（含临床诊断病例34例），新增出院912例（含临床诊断病例263例）。湖北省累计报告新冠肺炎病例54406例（含临床诊断病例16522例），全省累计治愈出院4774例(含临床诊断病例631例)，全省累计病亡1457例(含临床诊断病例69例)。目前仍在院治疗38107例(含临床诊断病例8309例)，其中：重症8276例(含临床诊断病例2155例)、危重症1876例(含临床诊断病例516例)，均在定点医疗机构接受隔离治疗。现有疑似病例5534人，当日排除1702人，集中隔离5149人。累计追踪密切接触者176148人，尚在接受医学观察77323人。http://t.cn/A6hcBBO4 ,,无,无,无,2020-02-15 07:42,微博 weibo.com,281,23,63
